id,innings,match_no,over,Ball No,batter,bowler,extra_type,batsman_run,extras_run,total_run,non_boundary,iswicket_delivery,player_out,dismisal_kind,fielders_involved,batting_team,,,outcome,over,Ball No,comment,batter,bowler,score,ballnumber,inningno,over
336047,2,65,5,5,Faf du Plessis,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,5,5,"T Natarajan to Faf du Plessis, no run,",Faf du Plessis,T Natarajan,0,36,2,5.5
336047,2,65,5,6,Faf du Plessis,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,5,6,"T Natarajan to Faf du Plessis, 1 run,",Faf du Plessis,T Natarajan,1,37,2,5.6
336047,2,65,6,1,Faf du Plessis,Nitish Kumar Reddy,NA,1,0,1,1,0,,NA,,,,,1,6,1,"Nitish Kumar Reddy to Faf du Plessis, 1 run,",Faf du Plessis,Nitish Kumar Reddy,1,38,2,6.1
336047,2,65,6,2,Virat Kohli,Nitish Kumar Reddy,NA,0,0,0,1,0,,NA,,,,,0,6,2,"Nitish Kumar Reddy to Virat Kohli, no run,",Virat Kohli,Nitish Kumar Reddy,0,39,2,6.2
336047,2,65,6,3,Virat Kohli,Nitish Kumar Reddy,NA,4,0,4,0,0,,NA,,,,,4,6,3,"Nitish Kumar Reddy to Virat Kohli, Four,",Virat Kohli,Nitish Kumar Reddy,4,40,2,6.3
336047,2,65,6,4,Virat Kohli,Nitish Kumar Reddy,NA,1,0,1,1,0,,NA,,,,,1,6,4,"Nitish Kumar Reddy to Virat Kohli, 1 run,",Virat Kohli,Nitish Kumar Reddy,1,41,2,6.4
336047,2,65,6,5,Faf du Plessis,Nitish Kumar Reddy,NA,1,0,1,1,0,,NA,,,,,1,6,5,"Nitish Kumar Reddy to Faf du Plessis, 1 run,",Faf du Plessis,Nitish Kumar Reddy,1,42,2,6.5
336047,2,65,6,6,Virat Kohli,Nitish Kumar Reddy,NA,1,0,1,1,0,,NA,,,,,1,6,6,"Nitish Kumar Reddy to Virat Kohli, 1 run,",Virat Kohli,Nitish Kumar Reddy,1,43,2,6.6
336047,2,65,7,1,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,7,1,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,44,2,7.1
336047,2,65,7,2,Faf du Plessis,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,7,2,"Mayank Dagar to Faf du Plessis, 1 run,",Faf du Plessis,Mayank Dagar,1,45,2,7.2
336047,2,65,7,3,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,7,3,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,46,2,7.3
336047,2,65,7,4,Faf du Plessis,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,7,4,"Mayank Dagar to Faf du Plessis, no run,",Faf du Plessis,Mayank Dagar,0,47,2,7.4
336047,2,65,7,5,Faf du Plessis,Mayank Dagar,NA,4,0,4,0,0,,NA,,,,,4,7,5,"Mayank Dagar to Faf du Plessis, Four,",Faf du Plessis,Mayank Dagar,4,48,2,7.5
336047,2,65,7,6,Faf du Plessis,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,7,6,"Mayank Dagar to Faf du Plessis, no run,",Faf du Plessis,Mayank Dagar,0,49,2,7.6
336047,2,65,8,1,Virat Kohli,Nitish Kumar Reddy,NA,6,0,6,0,0,,NA,,,,,6,8,1,"Nitish Kumar Reddy to Virat Kohli, Six,",Virat Kohli,Nitish Kumar Reddy,6,50,2,8.1
336047,2,65,8,2,Virat Kohli,Nitish Kumar Reddy,NA,2,0,2,1,0,,NA,,,,,2,8,2,"Nitish Kumar Reddy to Virat Kohli, 2 runs,",Virat Kohli,Nitish Kumar Reddy,2,51,2,8.2
336047,2,65,8,3,Virat Kohli,Nitish Kumar Reddy,NA,1,0,1,1,0,,NA,,,,,1,8,3,"Nitish Kumar Reddy to Virat Kohli, 1 run,",Virat Kohli,Nitish Kumar Reddy,1,52,2,8.3
336047,2,65,8,4,Faf du Plessis,Nitish Kumar Reddy,NA,0,0,0,1,0,,NA,,,,,0,8,4,"Nitish Kumar Reddy to Faf du Plessis, no run,",Faf du Plessis,Nitish Kumar Reddy,0,53,2,8.4
336047,2,65,8,5,Faf du Plessis,Nitish Kumar Reddy,noballs,0,1,1,1,0,,NA,,,,,1nb,8,5,"Nitish Kumar Reddy to Faf du Plessis, 1 no ball,",Faf du Plessis,Nitish Kumar Reddy,1,54,2,8.5
336047,2,65,8,5,Faf du Plessis,Nitish Kumar Reddy,NA,1,0,1,1,0,,NA,,,,,1,8,5,"Nitish Kumar Reddy to Faf du Plessis, 1 run,",Faf du Plessis,Nitish Kumar Reddy,1,55,2,8.5
336047,2,65,8,6,Virat Kohli,Nitish Kumar Reddy,NA,0,0,0,1,0,,NA,,,,,0,8,6,"Nitish Kumar Reddy to Virat Kohli, no run,",Virat Kohli,Nitish Kumar Reddy,0,56,2,8.6
336047,2,65,9,1,Faf du Plessis,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,9,1,"Mayank Dagar to Faf du Plessis, 1 run,",Faf du Plessis,Mayank Dagar,1,57,2,9.1
336047,2,65,9,2,Virat Kohli,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,9,2,"Mayank Dagar to Virat Kohli, no run,",Virat Kohli,Mayank Dagar,0,58,2,9.2
336047,2,65,9,3,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,9,3,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,59,2,9.3
336047,2,65,9,4,Faf du Plessis,Mayank Dagar,NA,2,0,2,1,0,,NA,,,,,2,9,4,"Mayank Dagar to Faf du Plessis, 2 runs,",Faf du Plessis,Mayank Dagar,2,60,2,9.4
336047,2,65,9,5,Faf du Plessis,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,9,5,"Mayank Dagar to Faf du Plessis, no run,",Faf du Plessis,Mayank Dagar,0,61,2,9.5
336047,2,65,9,6,Faf du Plessis,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,9,6,"Mayank Dagar to Faf du Plessis, 1 run,",Faf du Plessis,Mayank Dagar,1,62,2,9.6
336047,2,65,10,1,Faf du Plessis,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,1,"Abhishek Sharma to Faf du Plessis, 1 run,",Faf du Plessis,Abhishek Sharma,1,63,2,10.1
336047,2,65,10,2,Virat Kohli,Abhishek Sharma,NA,0,0,0,1,0,,NA,,,,,0,10,2,"Abhishek Sharma to Virat Kohli, no run,",Virat Kohli,Abhishek Sharma,0,64,2,10.2
336047,2,65,10,3,Virat Kohli,Abhishek Sharma,NA,0,0,0,1,0,,NA,,,,,0,10,3,"Abhishek Sharma to Virat Kohli, no run,",Virat Kohli,Abhishek Sharma,0,65,2,10.3
336047,2,65,10,4,Virat Kohli,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,4,"Abhishek Sharma to Virat Kohli, 1 run,",Virat Kohli,Abhishek Sharma,1,66,2,10.4
336047,2,65,10,5,Faf du Plessis,Abhishek Sharma,NA,0,0,0,1,0,,NA,,,,,0,10,5,"Abhishek Sharma to Faf du Plessis, no run,",Faf du Plessis,Abhishek Sharma,0,67,2,10.5
336047,2,65,10,6,Faf du Plessis,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,6,"Abhishek Sharma to Faf du Plessis, 1 run,",Faf du Plessis,Abhishek Sharma,1,68,2,10.6
336047,2,65,11,1,Faf du Plessis,Glenn Phillips,NA,2,0,2,1,0,,NA,,,,,2,11,1,"Glenn Phillips to Faf du Plessis, 2 runs,",Faf du Plessis,Glenn Phillips,2,69,2,11.1
336047,2,65,11,2,Faf du Plessis,Glenn Phillips,NA,1,0,1,1,0,,NA,,,,,1,11,2,"Glenn Phillips to Faf du Plessis, 1 run,",Faf du Plessis,Glenn Phillips,1,70,2,11.2
336047,2,65,11,3,Virat Kohli,Glenn Phillips,NA,4,0,4,0,0,,NA,,,,,4,11,3,"Glenn Phillips to Virat Kohli, Four,",Virat Kohli,Glenn Phillips,4,71,2,11.3
336047,2,65,11,4,Virat Kohli,Glenn Phillips,NA,0,0,0,1,0,,NA,,,,,0,11,4,"Glenn Phillips to Virat Kohli, no run,",Virat Kohli,Glenn Phillips,0,72,2,11.4
336047,2,65,11,5,Virat Kohli,Glenn Phillips,NA,2,0,2,1,0,,NA,,,,,2,11,5,"Glenn Phillips to Virat Kohli, 2 runs,",Virat Kohli,Glenn Phillips,2,73,2,11.5
336047,2,65,11,6,Virat Kohli,Glenn Phillips,NA,1,0,1,1,0,,NA,,,,,1,11,6,"Glenn Phillips to Virat Kohli, 1 run,",Virat Kohli,Glenn Phillips,1,74,2,11.6
336047,2,65,12,1,Virat Kohli,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,12,1,"Mayank Dagar to Virat Kohli, no run,",Virat Kohli,Mayank Dagar,0,75,2,12.1
336047,2,65,12,2,Virat Kohli,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,12,2,"Mayank Dagar to Virat Kohli, no run,",Virat Kohli,Mayank Dagar,0,76,2,12.2
336047,2,65,12,3,Virat Kohli,Mayank Dagar,NA,6,0,6,0,0,,NA,,,,,6,12,3,"Mayank Dagar to Virat Kohli, Six,",Virat Kohli,Mayank Dagar,6,77,2,12.3
336047,2,65,12,4,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,12,4,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,78,2,12.4
336047,2,65,12,5,Faf du Plessis,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,12,5,"Mayank Dagar to Faf du Plessis, 1 run,",Faf du Plessis,Mayank Dagar,1,79,2,12.5
336047,2,65,12,6,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,12,6,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,80,2,12.6
336047,2,65,13,1,Virat Kohli,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,13,1,"Abhishek Sharma to Virat Kohli, 1 run,",Virat Kohli,Abhishek Sharma,1,81,2,13.1
336047,2,65,13,2,Faf du Plessis,Abhishek Sharma,NA,4,0,4,0,0,,NA,,,,,4,13,2,"Abhishek Sharma to Faf du Plessis, Four,",Faf du Plessis,Abhishek Sharma,4,82,2,13.2
336047,2,65,13,3,Faf du Plessis,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,13,3,"Abhishek Sharma to Faf du Plessis, 1 run,",Faf du Plessis,Abhishek Sharma,1,83,2,13.3
336047,2,65,13,4,Virat Kohli,Abhishek Sharma,byes,0,2,2,1,0,,NA,,,,,2b,13,4,"Abhishek Sharma to Virat Kohli, 2 bye,",Virat Kohli,Abhishek Sharma,2,84,2,13.4
336047,2,65,13,5,Virat Kohli,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,13,5,"Abhishek Sharma to Virat Kohli, 1 run,",Virat Kohli,Abhishek Sharma,1,85,2,13.5
336047,2,65,13,6,Faf du Plessis,Abhishek Sharma,NA,6,0,6,0,0,,NA,,,,,6,13,6,"Abhishek Sharma to Faf du Plessis, Six,",Faf du Plessis,Abhishek Sharma,6,86,2,13.6
336047,2,65,14,1,Virat Kohli,Bhuvneshwar Kumar,wides,0,1,1,1,0,,NA,,,,,1wd,14,1,"Bhuvneshwar Kumar to Virat Kohli, 1 wide,",Virat Kohli,Bhuvneshwar Kumar,1,87,2,14.1
336047,2,65,14,1,Virat Kohli,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,14,1,"Bhuvneshwar Kumar to Virat Kohli, Four,",Virat Kohli,Bhuvneshwar Kumar,4,88,2,14.1
336047,2,65,14,2,Virat Kohli,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,14,2,"Bhuvneshwar Kumar to Virat Kohli, Four,",Virat Kohli,Bhuvneshwar Kumar,4,89,2,14.2
336047,2,65,14,3,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,14,3,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,90,2,14.3
336047,2,65,14,4,Virat Kohli,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,14,4,"Bhuvneshwar Kumar to Virat Kohli, Four,",Virat Kohli,Bhuvneshwar Kumar,4,91,2,14.4
336047,2,65,14,5,Virat Kohli,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,14,5,"Bhuvneshwar Kumar to Virat Kohli, Four,",Virat Kohli,Bhuvneshwar Kumar,4,92,2,14.5
336047,2,65,14,6,Virat Kohli,Bhuvneshwar Kumar,NA,1,0,1,1,0,,NA,,,,,1,14,6,"Bhuvneshwar Kumar to Virat Kohli, 1 run,",Virat Kohli,Bhuvneshwar Kumar,1,93,2,14.6
336047,2,65,15,1,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,15,1,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,94,2,15.1
336047,2,65,15,2,Faf du Plessis,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,15,2,"Mayank Dagar to Faf du Plessis, 1 run,",Faf du Plessis,Mayank Dagar,1,95,2,15.2
336047,2,65,15,3,Virat Kohli,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,15,3,"Mayank Dagar to Virat Kohli, 1 run,",Virat Kohli,Mayank Dagar,1,96,2,15.3
336047,2,65,15,4,Faf du Plessis,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,15,4,"Mayank Dagar to Faf du Plessis, no run,",Faf du Plessis,Mayank Dagar,0,97,2,15.4
336047,2,65,15,5,Faf du Plessis,Mayank Dagar,NA,1,0,1,1,0,,NA,,,,,1,15,5,"Mayank Dagar to Faf du Plessis, 1 run,",Faf du Plessis,Mayank Dagar,1,98,2,15.5
336047,2,65,15,6,Virat Kohli,Mayank Dagar,NA,0,0,0,1,0,,NA,,,,,0,15,6,"Mayank Dagar to Virat Kohli, no run,",Virat Kohli,Mayank Dagar,0,99,2,15.6
336047,2,65,16,1,Faf du Plessis,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,16,1,"T Natarajan to Faf du Plessis, 1 run,",Faf du Plessis,T Natarajan,1,100,2,16.1
336047,2,65,16,2,Virat Kohli,T Natarajan,NA,6,0,6,0,0,,NA,,,,,6,16,2,"T Natarajan to Virat Kohli, Six,",Virat Kohli,T Natarajan,6,101,2,16.2
336047,2,65,16,3,Virat Kohli,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,16,3,"T Natarajan to Virat Kohli, 1 run,",Virat Kohli,T Natarajan,1,102,2,16.3
336047,2,65,16,4,Faf du Plessis,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,16,4,"T Natarajan to Faf du Plessis, no run,",Faf du Plessis,T Natarajan,0,103,2,16.4
336047,2,65,16,5,Faf du Plessis,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,16,5,"T Natarajan to Faf du Plessis, 1 run,",Faf du Plessis,T Natarajan,1,104,2,16.5
336047,2,65,16,6,Virat Kohli,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,16,6,"T Natarajan to Virat Kohli, 1 run,",Virat Kohli,T Natarajan,1,105,2,16.6
336047,2,65,17,1,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,17,1,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,106,2,17.1
336047,2,65,17,2,Virat Kohli,Bhuvneshwar Kumar,NA,2,0,2,1,0,,NA,,,,,2,17,2,"Bhuvneshwar Kumar to Virat Kohli, 2 runs,",Virat Kohli,Bhuvneshwar Kumar,2,107,2,17.2
336047,2,65,17,3,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,17,3,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,108,2,17.3
336047,2,65,17,4,Virat Kohli,Bhuvneshwar Kumar,NA,6,0,6,0,0,,NA,,,,,6,17,4,"Bhuvneshwar Kumar to Virat Kohli, Six,",Virat Kohli,Bhuvneshwar Kumar,6,109,2,17.4
336047,2,65,17,5,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,1,,caught,,,,,w,17,5,"Bhuvneshwar Kumar to Virat Kohli, no run,                           Wicket - c Glenn Phillips b B Kumar batsmen out 100(63)",Virat Kohli,Bhuvneshwar Kumar,0,110,2,17.5
336047,2,65,17,6,Glenn Maxwell,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,17,6,"Bhuvneshwar Kumar to Glenn Maxwell, no run,",Glenn Maxwell,Bhuvneshwar Kumar,0,111,2,17.6
336047,2,65,18,1,Faf du Plessis,T Natarajan,wides,0,1,1,1,0,,NA,,,,,1wd,18,1,"T Natarajan to Faf du Plessis, 1 wide,",Faf du Plessis,T Natarajan,1,112,2,18.1
336047,2,65,18,1,Faf du Plessis,T Natarajan,NA,4,0,4,0,0,,NA,,,,,4,18,1,"T Natarajan to Faf du Plessis, Four,",Faf du Plessis,T Natarajan,4,113,2,18.1
336047,2,65,18,2,Faf du Plessis,T Natarajan,NA,0,0,0,1,1,,caught,,,,,w,18,2,"T Natarajan to Faf du Plessis, no run,                           Wicket - c RA Tripathi b T Natarajan batsmen out 71(47)",Faf du Plessis,T Natarajan,0,114,2,18.2
336047,2,65,18,3,Michael Bracewell,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,18,3,"T Natarajan to Michael Bracewell, 1 run,",Michael Bracewell,T Natarajan,1,115,2,18.3
336047,2,65,18,4,Glenn Maxwell,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,18,4,"T Natarajan to Glenn Maxwell, 1 run,",Glenn Maxwell,T Natarajan,1,116,2,18.4
336047,2,65,18,5,Michael Bracewell,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,18,5,"T Natarajan to Michael Bracewell, 1 run,",Michael Bracewell,T Natarajan,1,117,2,18.5
336047,2,65,18,6,Glenn Maxwell,T Natarajan,NA,4,0,4,0,0,,NA,,,,,4,18,6,"T Natarajan to Glenn Maxwell, Four,",Glenn Maxwell,T Natarajan,4,118,2,18.6
336047,2,65,19,1,Michael Bracewell,Kartik Tyagi,NA,0,0,0,1,0,,NA,,,,,0,19,1,"Kartik Tyagi to Michael Bracewell, no run,",Michael Bracewell,Kartik Tyagi,0,119,2,19.1
336047,2,65,19,2,Michael Bracewell,Kartik Tyagi,wides,0,1,1,1,0,,NA,,,,,1wd,19,2,"Kartik Tyagi to Michael Bracewell, 1 wide,",Michael Bracewell,Kartik Tyagi,1,120,2,19.2
336047,2,65,19,2,Michael Bracewell,Kartik Tyagi,NA,2,0,2,1,0,,NA,,,,,2,19,2,"Kartik Tyagi to Michael Bracewell, 2 runs,",Michael Bracewell,Kartik Tyagi,2,121,2,19.2
336048,1,66,0,1,Prabhsimran Singh,Trent Boult,NA,2,0,2,1,0,,NA,,,,,2,0,1,"Trent Boult to Prabhsimran Singh, 2 runs,",Prabhsimran Singh,Trent Boult,2,1,1,0.1
336048,1,66,0,2,Prabhsimran Singh,Trent Boult,NA,0,0,0,1,1,,caught,,,,,w,0,2,"Trent Boult to Prabhsimran Singh, no run,                           Wicket - c &amp; b Trent Boult batsmen out 2(2)",Prabhsimran Singh,Trent Boult,0,2,1,0.2
336048,1,66,0,3,Atharva Taide,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,0,3,"Trent Boult to Atharva Taide, no run,",Atharva Taide,Trent Boult,0,3,1,0.3
336048,1,66,0,4,Atharva Taide,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,0,4,"Trent Boult to Atharva Taide, no run,",Atharva Taide,Trent Boult,0,4,1,0.4
336048,1,66,0,5,Atharva Taide,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,0,5,"Trent Boult to Atharva Taide, no run,",Atharva Taide,Trent Boult,0,5,1,0.5
336048,1,66,0,6,Atharva Taide,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,0,6,"Trent Boult to Atharva Taide, no run,",Atharva Taide,Trent Boult,0,6,1,0.6
336048,1,66,1,1,Shikhar Dhawan,Sandeep Sharma,noballs,0,1,1,1,0,,NA,,,,,1nb,1,1,"Sandeep Sharma to Shikhar Dhawan, 1 no ball,",Shikhar Dhawan,Sandeep Sharma,1,7,1,1.1
336048,1,66,1,1,Shikhar Dhawan,Sandeep Sharma,NA,4,0,4,0,0,,NA,,,,,4,1,1,"Sandeep Sharma to Shikhar Dhawan, Four,",Shikhar Dhawan,Sandeep Sharma,4,8,1,1.1
336048,1,66,1,2,Shikhar Dhawan,Sandeep Sharma,NA,0,0,0,1,0,,NA,,,,,0,1,2,"Sandeep Sharma to Shikhar Dhawan, no run,",Shikhar Dhawan,Sandeep Sharma,0,9,1,1.2
336048,1,66,1,3,Shikhar Dhawan,Sandeep Sharma,NA,6,0,6,0,0,,NA,,,,,6,1,3,"Sandeep Sharma to Shikhar Dhawan, Six,",Shikhar Dhawan,Sandeep Sharma,6,10,1,1.3
336048,1,66,1,4,Shikhar Dhawan,Sandeep Sharma,NA,1,0,1,1,0,,NA,,,,,1,1,4,"Sandeep Sharma to Shikhar Dhawan, 1 run,",Shikhar Dhawan,Sandeep Sharma,1,11,1,1.4
336048,1,66,1,5,Atharva Taide,Sandeep Sharma,NA,0,0,0,1,0,,NA,,,,,0,1,5,"Sandeep Sharma to Atharva Taide, no run,",Atharva Taide,Sandeep Sharma,0,12,1,1.5
336048,1,66,1,6,Atharva Taide,Sandeep Sharma,NA,4,0,4,0,0,,NA,,,,,4,1,6,"Sandeep Sharma to Atharva Taide, Four,",Atharva Taide,Sandeep Sharma,4,13,1,1.6
336048,1,66,2,1,Shikhar Dhawan,Trent Boult,NA,1,0,1,1,0,,NA,,,,,1,2,1,"Trent Boult to Shikhar Dhawan, 1 run,",Shikhar Dhawan,Trent Boult,1,14,1,2.1
336048,1,66,2,2,Atharva Taide,Trent Boult,NA,6,0,6,0,0,,NA,,,,,6,2,2,"Trent Boult to Atharva Taide, Six,",Atharva Taide,Trent Boult,6,15,1,2.2
336048,1,66,2,3,Atharva Taide,Trent Boult,NA,1,0,1,1,0,,NA,,,,,1,2,3,"Trent Boult to Atharva Taide, 1 run,",Atharva Taide,Trent Boult,1,16,1,2.3
336048,1,66,2,4,Shikhar Dhawan,Trent Boult,NA,4,0,4,0,0,,NA,,,,,4,2,4,"Trent Boult to Shikhar Dhawan, Four,",Shikhar Dhawan,Trent Boult,4,17,1,2.4
336048,1,66,2,5,Shikhar Dhawan,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,2,5,"Trent Boult to Shikhar Dhawan, no run,",Shikhar Dhawan,Trent Boult,0,18,1,2.5
336048,1,66,2,6,Shikhar Dhawan,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,2,6,"Trent Boult to Shikhar Dhawan, no run,",Shikhar Dhawan,Trent Boult,0,19,1,2.6
336048,1,66,3,1,Atharva Taide,Navdeep Saini,NA,4,0,4,0,0,,NA,,,,,4,3,1,"Navdeep Saini to Atharva Taide, Four,",Atharva Taide,Navdeep Saini,4,20,1,3.1
336048,1,66,3,2,Atharva Taide,Navdeep Saini,NA,4,0,4,0,0,,NA,,,,,4,3,2,"Navdeep Saini to Atharva Taide, Four,",Atharva Taide,Navdeep Saini,4,21,1,3.2
336048,1,66,3,3,Atharva Taide,Navdeep Saini,NA,0,0,0,1,0,,NA,,,,,0,3,3,"Navdeep Saini to Atharva Taide, no run,",Atharva Taide,Navdeep Saini,0,22,1,3.3
336048,1,66,3,4,Atharva Taide,Navdeep Saini,NA,0,0,0,1,1,,caught,,,,,w,3,4,"Navdeep Saini to Atharva Taide, no run,                           Wicket - c Devdutt Padikkal b NA Saini batsmen out 19(12)",Atharva Taide,Navdeep Saini,0,23,1,3.4
336048,1,66,3,5,Liam Livings,Navdeep Saini,NA,0,0,0,1,0,,NA,,,,,0,3,5,"Navdeep Saini to Liam Livingstone, no run,",Liam Livings,Navdeep Saini,0,24,1,3.5
336048,1,66,3,6,Liam Livings,Navdeep Saini,NA,4,0,4,0,0,,NA,,,,,4,3,6,"Navdeep Saini to Liam Livingstone, Four,",Liam Livings,Navdeep Saini,4,25,1,3.6
336048,1,66,4,1,Shikhar Dhawan,Trent Boult,wides,0,1,1,1,0,,NA,,,,,1wd,4,1,"Trent Boult to Shikhar Dhawan, 1 wide,",Shikhar Dhawan,Trent Boult,1,26,1,4.1
336048,1,66,4,1,Shikhar Dhawan,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,4,1,"Trent Boult to Shikhar Dhawan, no run,",Shikhar Dhawan,Trent Boult,0,27,1,4.1
336048,1,66,4,2,Shikhar Dhawan,Trent Boult,NA,1,0,1,1,0,,NA,,,,,1,4,2,"Trent Boult to Shikhar Dhawan, 1 run,",Shikhar Dhawan,Trent Boult,1,28,1,4.2
336048,1,66,4,3,Liam Livings,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,4,3,"Trent Boult to Liam Livingstone, no run,",Liam Livings,Trent Boult,0,29,1,4.3
336048,1,66,4,4,Liam Livings,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,4,4,"Trent Boult to Liam Livingstone, no run,",Liam Livings,Trent Boult,0,30,1,4.4
336048,1,66,4,5,Liam Livings,Trent Boult,NA,0,0,0,1,0,,NA,,,,,0,4,5,"Trent Boult to Liam Livingstone, no run,",Liam Livings,Trent Boult,0,31,1,4.5
336048,1,66,4,6,Liam Livings,Trent Boult,NA,1,0,1,1,0,,NA,,,,,1,4,6,"Trent Boult to Liam Livingstone, 1 run,",Liam Livings,Trent Boult,1,32,1,4.6
336048,1,66,5,1,Liam Livings,Adam Zampa,NA,0,0,0,1,0,,NA,,,,,0,5,1,"Adam Zampa to Liam Livingstone, no run,",Liam Livings,Adam Zampa,0,33,1,5.1
336048,1,66,5,2,Liam Livings,Adam Zampa,NA,1,0,1,1,0,,NA,,,,,1,5,2,"Adam Zampa to Liam Livingstone, 1 run,",Liam Livings,Adam Zampa,1,34,1,5.2
336048,1,66,5,3,Shikhar Dhawan,Adam Zampa,NA,0,0,0,1,1,,lbw,,,,,w,5,3,"Adam Zampa to Shikhar Dhawan, no run,                           Wicket - lbw b A Zampa batsmen out 17(12)",Shikhar Dhawan,Adam Zampa,0,35,1,5.3
336048,1,66,5,4,Sam Curran,Adam Zampa,NA,1,0,1,1,0,,NA,,,,,1,5,4,"Adam Zampa to Sam Curran, 1 run,",Sam Curran,Adam Zampa,1,36,1,5.4
336048,1,66,5,5,Liam Livings,Adam Zampa,NA,0,0,0,1,0,,NA,,,,,0,5,5,"Adam Zampa to Liam Livingstone, no run,",Liam Livings,Adam Zampa,0,37,1,5.5
336048,1,66,5,6,Liam Livings,Adam Zampa,NA,1,0,1,1,0,,NA,,,,,1,5,6,"Adam Zampa to Liam Livingstone, 1 run,",Liam Livings,Adam Zampa,1,38,1,5.6
336048,1,66,6,1,Liam Livings,Navdeep Saini,NA,2,0,2,1,0,,NA,,,,,2,6,1,"Navdeep Saini to Liam Livingstone, 2 runs,",Liam Livings,Navdeep Saini,2,39,1,6.1
336048,1,66,6,2,Liam Livings,Navdeep Saini,NA,0,0,0,1,0,,NA,,,,,0,6,2,"Navdeep Saini to Liam Livingstone, no run,",Liam Livings,Navdeep Saini,0,40,1,6.2
